      1 LacZ:2915-2934_LacZ_+
      1 chr10:103986353-103986372_ELOVL3_-
      1 chr10:106075803-106075822_ITPRIP_-
      1 chr10:118084540-118084559_CCDC172_-
      1 chr10:118960727-118960746_KCNK18_+
      1 chr10:135113508-135113527_TUBGCP2_+
      1 chr10:18875007-18875026_NSUN6_-
      1 chr10:18964106-18964125_ARL5B_-
      1 chr10:20290817-20290836_PLXDC2_+
      1 chr10:29839764-29839783_SVIL_-
      1 chr10:35894534-35894553_GJD4_+
      1 chr10:50373795-50373814_C10orf128_+
      1 chr10:52008335-52008354_ASAH2_+
      1 chr10:54531341-54531360_MBL2_+
      1 chr10:60994063-60994082_PHYHIPL_+
      1 chr10:63662166-63662185_ARID5B_-
      1 chr10:71902536-71902555_TYSND1_+
      1 chr10:73520637-73520656_C10orf54_-
      1 chr10:73983793-73983812_ANAPC16_+
      1 chr10:74033976-74033995_DDIT4_-
      1 chr10:82187141-82187160_FAM213A_-
      1 chr10:85933609-85933628_C10orf99_-
      1 chr10:88677012-88677031_BMPR1A_-
      1 chr10:91353034-91353053_PANK1_-
      1 chr10:91371542-91371561_PANK1_-
      1 chr10:93999733-93999752_CPEB3_-
      1 chr10:94366973-94366992_KIF11_+
      1 chr10:98079058-98079077_DNTT_-
      1 chr10:99358858-99358877_HOGA1_-
      1 chr10:99508046-99508065_ZFYVE27_-
      1 chr11:101815104-101815123_KIAA1377_-
      1 chr11:102985938-102985957_DYNC2H1_+
      1 chr11:10483073-10483092_AMPD3_-
      1 chr11:104901137-104901156_CASP1_-
      1 chr11:106680895-106680914_GUCY1A2_+
      1 chr11:10774230-10774249_CTR9_+
      1 chr11:107832914-107832933_RAB39A_-
      1 chr11:110451263-110451282_ARHGAP20_-
      1 chr11:113746217-113746236_USP28_-
      1 chr11:116703570-116703589_APOC3_+
      1 chr11:118971349-118971368_DPAGT1_+
      1 chr11:122852101-122852120_BSX_+
      1 chr11:123865723-123865742_OR10G6_+
      1 chr11:124615425-124615444_NRGN_+
      1 chr11:125647366-125647385_PATE2_-
      1 chr11:129724513-129724532_TMEM45B_+
      1 chr11:130332007-130332026_ADAMTS15_+
      1 chr11:130583192-130583211_C11orf44_-
      1 chr11:1605809-1605828_KRTAP5-1_-
      1 chr11:16766147-16766166_C11orf58_+
      2 chr11:18110904-18110923_SAAL1_+
      1 chr11:205993-206012_BET1L_-
      1 chr11:2906521-2906540_CDKN1C_+
      1 chr11:2924616-2924635_SLC22A18_-
      1 chr11:32615439-32615458_EIF3M_+
      1 chr11:33127579-33127598_CSTF3_-
      1 chr11:4594633-4594652_C11orf40_-
      1 chr11:56511248-56511267_OR9G4_-
      1 chr11:57003813-57003832_APLNR_+
      1 chr11:57102559-57102578_SSRP1_-
      1 chr11:5776222-5776241_OR52N4_-
      1 chr11:57947645-57947664_OR9Q1_-
      1 chr11:5906228-5906247_OR52E4_+
      1 chr11:59283054-59283073_OR4D9_+
      1 chr11:62189756-62189775_SCGB1A1_-
      1 chr11:6220891-6220910_OR52W1_+
      2 chr11:65293476-65293495_SCYL1_+
      1 chr11:65639443-65639462_EFEMP2_-
      1 chr11:65771197-65771216_BANF1_-
      1 chr11:65810994-65811013_GAL3ST3_-
      1 chr11:67400403-67400422_TBX10_+
      1 chr11:67800621-67800640_NDUFS8_+
      1 chr11:6789529-6789548_OR2AG2_+
      1 chr11:71671829-71671848_RNF121_-
      1 chr11:73122440-73122459_FAM168A_+
      1 chr11:73584211-73584230_COA4_-
      1 chr11:75526449-75526468_UVRAG_+
      1 chr11:76077003-76077022_PRKRIR_-
      1 chr11:788251-788270_CEND1_-
      1 chr11:85339681-85339700_TMEM126B_+
      1 chr11:88045585-88045604_CTSC_+
      1 chr11:9225456-9225475_DENND5A_+
      1 chr11:93487144-93487163_C11orf54_+
      1 chr12:10280402-10280421_CLEC7A_+
      1 chr12:10373148-10373167_GABARAPL1_-
      1 chr12:104015851-104015870_STAB2_-
      1 chr12:104378677-104378696_TDG_+
      1 chr12:105380241-105380260_C12orf45_-
      1 chr12:106708130-106708149_TCP11L2_+
      1 chr12:106712160-106712179_TCP11L2_-
      1 chr12:108147862-108147881_PRDM4_-
      1 chr12:109490483-109490502_USP30_+
      1 chr12:109996909-109996928_MMAB_+
      1 chr12:111180471-111180490_PPP1CC_-
      1 chr12:112441587-112441606_TMEM116_+
      1 chr12:113515524-113515543_DTX1_+
      1 chr12:113837404-113837423_SDS_-
      1 chr12:117178892-117178911_RNFT2_-
      1 chr12:118517288-118517307_VSIG10_-
      1 chr12:120106142-120106161_PRKAB1_+
      1 chr12:120995233-120995252_RNF10_-
      1 chr12:121416879-121416898_HNF1A_-
      1 chr12:122657221-122657240_IL31_+
      1 chr12:123214810-123214829_HCAR1_+
      1 chr12:129338186-129338205_GLT1D1_-
      1 chr12:15262432-15262451_RERG_-
      2 chr12:21788554-21788573_LDHB_+
      1 chr12:22814072-22814091_ETNK1_-
      1 chr12:24995061-24995080_BCAT1_-
      1 chr12:27107123-27107142_FGFR1OP2_-
      2 chr12:27234274-27234293_C12orf71_-
      1 chr12:27485993-27486012_ARNTL2_+
      1 chr12:27654997-27655016_SMCO2_-
      1 chr12:30906369-30906388_CAPRIN2_+
      1 chr12:31446849-31446868_FAM60A_-
      1 chr12:3692295-3692314_PRMT8_+
      1 chr12:44191174-44191193_TWF1_-
      1 chr12:4737832-4737851_AKAP3_-
      1 chr12:49318857-49318876_FKBP11_+
      1 chr12:51736468-51736487_CELA1_-
      1 chr12:52404840-52404859_GRASP_-
      1 chr12:52758845-52758864_KRT85_+
      1 chr12:53608292-53608311_RARG_-
      1 chr12:55038965-55038984_DCD_-
      1 chr12:55886197-55886216_OR6C68_-
      1 chr12:56362585-56362604_CDK2_-
      1 chr12:56510956-56510975_RPL41_+
      1 chr12:56577975-56577994_SMARCC2_-
      1 chr12:56676724-56676743_CS_-
      1 chr12:57618807-57618826_NXPH4_+
      1 chr12:58345570-58345589_XRCC6BP1_+
      1 chr12:58347406-58347425_XRCC6BP1_-
      1 chr12:69753790-69753809_YEATS4_-
      1 chr12:77203490-77203509_ZDHHC17_+
      1 chr12:81111028-81111047_MYF5_-
      1 chr12:92538117-92538136_BTG1_-
      1 chr13:111176068-111176087_RAB20_-
      1 chr13:111274682-111274701_CARKD_+
      1 chr13:114107631-114107650_ADPRHL1_-
      1 chr13:114426090-114426109_GRK1_+
      1 chr13:21013766-21013785_CRYL1_+
      1 chr13:24455828-24455847_MIPEP_+
      1 chr13:26104737-26104756_ATP8A2_-
      1 chr13:28494643-28494662_PDX1_+
      1 chr13:30423638-30423657_UBL3_+
      1 chr13:30829678-30829697_KATNAL1_-
      1 chr13:31725838-31725857_HSPH1_-
      1 chr13:44456409-44456428_LACC1_+
      1 chr13:46425657-46425676_SIAH3_+
      4 chr13:46802847-46802866_LRRC63_+
      1 chr13:80911265-80911284_SPRY2_-
      1 chr13:88328915-88328934_SLITRK5_+
      1 chr14:20711787-20711806_OR11H4_+
      1 chr14:21498863-21498882_TPPP2_+
      1 chr14:21570667-21570686_TMEM253_-
      1 chr14:23398524-23398543_PRMT5_-
